,,,,,,,,,,,,,,,,,,,,,,,,,,
,International Liquidity selected indicators,,,,,,,,,,,,,,,,,,,,,,,,,
,"Total Reserves excluding Gold, US Dollars",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Source: International Financial Statistics (IFS),,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Gambia, The",Millions,,109.43,106.01,106.88,59.31,83.77,98.31,120.62,142.78,116.52,224.18,201.63,223.24,236.24,210.55,159.33,111.04,87.64,169.97,191.77,256.96,387.05,652.67,568.24
,Georgia,Millions,,115.97,161.94,202.18,196.20,386.68,478.64,930.83,"1,361.16","1,480.16","2,110.32","2,263.79","2,818.19","2,872.95","2,823.38","2,699.17","2,520.72","2,756.38","3,038.76","3,289.46","3,505.82","3,913.27","4,270.95","4,886.34"
,Germany,Millions,,"56,890.48","51,403.89","51,170.64","50,694.03","48,822.65","45,139.73","41,686.54","44,326.51","43,137.20","59,925.31","62,294.94","66,928.07","67,422.25","67,365.12","62,265.93","58,506.81","59,582.02","59,356.90","59,173.10","59,184.53","63,969.35","99,169.06","98,413.68"
,Ghana,Millions,,232.05,298.24,539.75,"1,352.81","1,626.65","1,752.90","2,090.29","1,984.03","1,769.81","3,386.23","4,763.21","5,483.39","5,367.51","5,249.27","5,224.82","5,444.79","5,544.73","6,650.87","5,934.71","7,135.25","7,352.69","9,405.47",...
,Greece,Millions,,"13,424.30","5,154.20","8,082.81","4,361.45","1,190.99",506.39,565.88,631.10,343.78,"1,554.81","1,309.47","1,248.66","1,269.62","1,419.64","1,876.59","2,189.35","2,695.07","3,096.13","2,918.42","2,950.03","5,005.97","7,772.94","5,404.66"
,Grenada,Millions,,57.66,63.94,87.84,83.23,121.73,94.25,99.96,110.57,105.34,129.08,119.15,120.71,119.49,150.57,169.95,197.97,207.69,199.13,233.82,236.33,293.32,348.26,371.77
,Guatemala,Millions,,"1,746.40","2,292.16","2,299.14","2,833.21","3,426.28","3,663.84","3,914.95","4,129.94","4,461.89","4,963.62","5,636.81","5,834.92","6,325.03","7,002.29","7,063.62","7,511.02","8,898.70","11,477.80","12,299.11","14,446.55","18,044.49","20,531.55","20,013.32"
,Guinea,Millions,,147.91,200.23,171.40,169.97,110.48,95.06,28.08,44.09,49.48,406.33,291.53,936.25,751.10,845.32,975.40,572.75,832.36,971.11,"1,179.21","1,188.59","1,245.32",...,...
,Guyana,Millions,,304.96,287.26,284.47,276.39,231.84,251.87,279.64,313.01,355.91,631.41,782.06,801.78,864.03,783.62,667.93,531.89,580.98,565.36,518.51,573.45,680.63,790.78,...
,Haiti,Millions,,182.15,141.43,81.72,62.04,188.50,218.38,366.98,580.92,704.22,"1,091.11","1,932.32","1,921.17","2,208.49","2,374.00","1,890.70","1,840.78","2,015.06","2,240.97","2,199.36","2,266.81","2,480.15","2,629.79","2,262.46"
